,Severity,Distance(mi),Side,State,State_Number,Timezone,Temperature(F),Humidity(%),Visibility(mi),Weather_Condition,Day_Night
4163,2,0.098,0,CA,0,US/Pacific,62.0,58.0,10.0,4,1
4164,2,0.4320000000000001,0,CA,0,US/Pacific,62.0,58.0,10.0,4,1
4165,2,0.024,0,CA,0,US/Pacific,62.0,58.0,10.0,4,1
4166,2,0.735,0,CA,0,US/Pacific,61.0,56.0,10.0,4,1
4167,2,0.474,0,CA,0,US/Pacific,59.0,67.0,9.0,3,1
4168,2,0.429,0,CA,0,US/Pacific,61.0,48.0,10.0,4,1
4169,2,0.0,0,CA,0,US/Pacific,61.0,48.0,10.0,4,1
4170,2,0.209,0,CA,0,US/Pacific,62.0,44.0,10.0,4,1
4171,2,0.457,0,CA,0,US/Pacific,63.0,52.0,10.0,3,1
4172,2,0.239,0,CA,0,US/Pacific,61.0,48.0,10.0,4,1
4173,2,0.001,0,CA,0,US/Pacific,63.0,55.0,10.0,3,1
4174,2,0.1889999999999999,0,CA,0,US/Pacific,62.0,44.0,10.0,4,1
4175,2,0.249,0,CA,0,US/Pacific,61.0,48.0,10.0,4,1
4176,2,0.001,0,CA,0,US/Pacific,59.0,51.0,10.0,3,1
4177,2,0.111,0,CA,0,US/Pacific,63.0,39.0,10.0,3,1
4178,2,0.246,0,CA,0,US/Pacific,59.0,59.0,8.0,3,1
4179,2,0.155,0,CA,0,US/Pacific,63.0,39.0,10.0,3,1
4180,2,0.005,0,CA,0,US/Pacific,60.0,53.0,10.0,3,1
4181,2,0.309,0,CA,0,US/Pacific,58.0,47.0,10.0,3,1
4182,2,0.002,0,CA,0,US/Pacific,57.0,48.0,10.0,3,1
4183,2,0.001,0,CA,0,US/Pacific,58.0,56.0,10.0,3,1
4184,2,0.132,0,CA,0,US/Pacific,59.0,59.0,10.0,4,1
4185,2,0.252,0,CA,0,US/Pacific,58.0,47.0,10.0,3,1
4186,2,0.246,0,CA,0,US/Pacific,59.0,53.0,10.0,3,1
4187,2,0.159,0,CA,0,US/Pacific,56.0,45.0,10.0,3,1
4188,4,0.1169999999999999,1,CA,0,US/Pacific,57.0,57.0,10.0,4,1
4189,4,0.102,1,CA,0,US/Pacific,57.0,57.0,10.0,4,1
4190,4,0.086,1,CA,0,US/Pacific,57.0,57.0,10.0,4,1
4191,2,0.171,0,CA,0,US/Pacific,54.0,49.0,10.0,3,1
4192,2,0.252,0,CA,0,US/Pacific,56.0,53.0,10.0,3,0
4193,4,0.39,0,CA,0,US/Pacific,59.0,33.0,9.0,4,0
4194,4,0.255,0,CA,0,US/Pacific,59.0,33.0,9.0,4,0
4195,2,0.442,0,CA,0,US/Pacific,45.0,63.0,10.0,4,0
4196,2,0.213,0,CA,0,US/Pacific,48.0,71.0,10.0,4,1
4197,3,0.5329999999999999,0,CA,0,US/Pacific,49.0,80.0,10.0,3,1
4198,2,0.498,0,CA,0,US/Pacific,49.0,80.0,10.0,3,1
4199,2,0.312,0,CA,0,US/Pacific,49.0,69.0,10.0,4,1
4200,2,0.349,0,CA,0,US/Pacific,48.0,71.0,10.0,4,1
4201,3,0.36,0,CA,0,US/Pacific,48.0,71.0,10.0,4,1
4202,2,0.481,0,CA,0,US/Pacific,48.0,71.0,10.0,4,1
4203,2,0.16,0,CA,0,US/Pacific,52.0,71.0,10.0,3,1
4204,2,0.2019999999999999,0,CA,0,US/Pacific,52.0,69.0,10.0,4,1
4205,2,0.038,0,CA,0,US/Pacific,50.0,71.0,10.0,4,1
4206,2,0.077,0,CA,0,US/Pacific,52.0,58.0,7.0,3,1
4207,2,0.0,0,CA,0,US/Pacific,56.0,45.0,10.0,4,1
4208,2,0.389,0,CA,0,US/Pacific,56.0,49.0,10.0,3,1
4209,3,0.382,0,CA,0,US/Pacific,54.0,59.0,10.0,4,1
4210,2,0.039,0,CA,0,US/Pacific,59.0,42.0,10.0,4,1
4211,2,0.0,0,CA,0,US/Pacific,58.0,44.0,10.0,4,1
4212,2,0.3279999999999999,0,CA,0,US/Pacific,58.0,42.0,10.0,4,1
4213,2,0.254,0,CA,0,US/Pacific,55.0,51.0,10.0,4,1
4214,2,0.732,0,CA,0,US/Pacific,65.0,31.0,10.0,4,1
4215,2,0.128,0,CA,0,US/Pacific,63.0,35.0,10.0,4,1
4216,2,0.578,0,CA,0,US/Pacific,62.0,46.0,10.0,3,1
4217,2,0.025,1,CA,0,US/Pacific,60.0,51.0,10.0,3,1
4218,2,0.555,0,CA,0,US/Pacific,64.0,46.0,10.0,3,1
4219,2,0.1119999999999999,0,CA,0,US/Pacific,57.0,41.0,10.0,3,1
4220,4,1.002,0,CA,0,US/Pacific,59.0,39.0,10.0,3,1
4221,2,0.135,0,CA,0,US/Pacific,64.0,32.0,10.0,3,1
4222,2,0.6709999999999999,0,CA,0,US/Pacific,63.0,45.0,10.0,4,1
4223,2,0.0,0,CA,0,US/Pacific,63.0,45.0,10.0,4,1
4224,2,0.457,0,CA,0,US/Pacific,64.0,32.0,10.0,3,1
4225,2,0.397,0,CA,0,US/Pacific,61.0,52.0,7.0,4,1
4226,2,0.243,0,CA,0,US/Pacific,66.0,28.0,10.0,3,1
4227,2,0.595,0,CA,0,US/Pacific,66.0,28.0,10.0,3,1
4228,2,0.124,0,CA,0,US/Pacific,64.0,40.0,10.0,4,1
4229,2,0.36,0,CA,0,US/Pacific,64.0,35.0,10.0,4,1
4230,2,0.945,0,CA,0,US/Pacific,62.0,48.0,10.0,4,1
4231,2,0.1169999999999999,0,CA,0,US/Pacific,60.0,60.0,10.0,4,1
4232,2,0.6409999999999999,0,CA,0,US/Pacific,60.0,49.0,10.0,4,1
4233,2,0.0,0,CA,0,US/Pacific,63.0,30.0,10.0,3,1
4234,4,1.002,0,CA,0,US/Pacific,57.0,41.0,10.0,3,1
4235,2,0.4679999999999999,0,CA,0,US/Pacific,62.0,48.0,10.0,4,1
4236,2,0.1169999999999999,1,CA,0,US/Pacific,61.0,44.0,10.0,3,1
4237,2,0.042,0,CA,0,US/Pacific,61.0,48.0,10.0,4,1
4238,2,0.012,0,CA,0,US/Pacific,61.0,48.0,10.0,4,1
4239,2,0.04,0,CA,0,US/Pacific,61.0,48.0,10.0,4,1
4240,2,0.271,0,CA,0,US/Pacific,63.0,39.0,10.0,3,1
4241,2,0.001,0,CA,0,US/Pacific,62.0,52.0,10.0,3,1
4242,2,0.001,0,CA,0,US/Pacific,60.0,55.0,10.0,3,1
4243,2,0.391,0,CA,0,US/Pacific,62.0,52.0,10.0,3,1
4244,2,0.486,0,CA,0,US/Pacific,62.0,48.0,10.0,4,1
4245,2,0.163,0,CA,0,US/Pacific,64.0,50.0,10.0,3,1
4246,2,0.001,0,CA,0,US/Pacific,59.0,36.0,10.0,3,1
4247,2,0.373,0,CA,0,US/Pacific,63.0,30.0,10.0,4,1
4248,2,0.256,0,CA,0,US/Pacific,62.0,28.0,10.0,3,1
4249,2,0.352,0,CA,0,US/Pacific,63.0,39.0,10.0,3,1
4250,2,0.619,0,CA,0,US/Pacific,63.0,39.0,10.0,3,1
4251,2,0.0,0,CA,0,US/Pacific,59.0,42.0,10.0,3,1
4252,2,0.3379999999999999,0,CA,0,US/Pacific,59.0,42.0,10.0,3,1
4253,2,0.336,0,CA,0,US/Pacific,58.0,42.0,10.0,3,1
4254,2,0.001,0,CA,0,US/Pacific,57.0,41.0,10.0,3,1
4255,2,0.429,0,CA,0,US/Pacific,62.0,46.0,10.0,3,1
4256,2,0.2789999999999999,0,CA,0,US/Pacific,54.0,77.0,10.0,3,1
4257,2,0.297,0,CA,0,US/Pacific,58.0,46.0,10.0,3,1
4258,2,0.0,0,CA,0,US/Pacific,59.0,58.0,10.0,3,1
4259,2,0.326,0,CA,0,US/Pacific,61.0,54.0,10.0,3,1
4260,2,0.385,0,CA,0,US/Pacific,51.0,66.0,6.0,1,1
4261,2,0.363,0,CA,0,US/Pacific,56.0,39.0,10.0,3,1
4262,2,0.366,0,CA,0,US/Pacific,50.0,54.0,10.0,3,1
4263,2,0.3979999999999999,0,CA,0,US/Pacific,53.0,55.0,10.0,3,1
4264,2,0.421,0,CA,0,US/Pacific,51.0,61.0,10.0,3,1
4265,2,0.349,0,CA,0,US/Pacific,60.0,51.0,10.0,4,1
4266,2,0.457,0,CA,0,US/Pacific,53.0,69.0,10.0,3,1
4267,2,0.065,0,CA,0,US/Pacific,46.0,76.0,10.0,3,1
4268,2,0.635,0,CA,0,US/Pacific,57.0,67.0,10.0,3,1
4269,2,0.2189999999999999,0,CA,0,US/Pacific,60.0,51.0,10.0,4,1
4270,2,0.2019999999999999,0,CA,0,US/Pacific,53.0,69.0,10.0,3,1
4271,2,0.58,0,CA,0,US/Pacific,46.0,76.0,10.0,3,1
4272,2,0.301,0,CA,0,US/Pacific,54.0,58.0,10.0,3,1
4273,2,0.377,0,CA,0,US/Pacific,51.0,77.0,10.0,3,1
4274,2,0.317,0,CA,0,US/Pacific,57.0,59.0,10.0,3,1
4275,2,0.181,0,CA,0,US/Pacific,57.0,55.0,10.0,4,1
4276,2,0.035,0,CA,0,US/Pacific,56.0,69.0,10.0,4,1
4277,2,0.486,0,CA,0,US/Pacific,53.0,69.0,10.0,3,0
4278,2,0.006,1,CA,0,US/Pacific,56.0,51.0,10.0,3,0
4279,2,0.088,1,CA,0,US/Pacific,56.0,51.0,10.0,3,0
4280,2,0.015,0,CA,0,US/Pacific,53.0,69.0,10.0,3,0
4281,4,0.299,1,CA,0,US/Pacific,55.0,72.0,10.0,4,0
4282,4,0.304,0,CA,0,US/Pacific,55.0,72.0,10.0,4,0
4283,4,0.061,0,CA,0,US/Pacific,55.0,72.0,10.0,4,0
4284,3,1.022,0,CA,0,US/Pacific,54.0,75.0,10.0,4,0
4285,4,0.0289999999999999,0,CA,0,US/Pacific,48.0,71.0,10.0,3,0
4286,4,0.0289999999999999,1,CA,0,US/Pacific,48.0,71.0,10.0,3,0
4287,2,0.168,0,CA,0,US/Pacific,52.0,63.0,10.0,3,0
4288,2,0.659,0,CA,0,US/Pacific,51.0,83.0,10.0,3,0
4289,2,0.201,0,CA,0,US/Pacific,52.0,63.0,10.0,4,1
4290,3,0.061,0,CA,0,US/Pacific,52.0,63.0,10.0,4,1
4291,3,0.121,0,CA,0,US/Pacific,52.0,63.0,10.0,4,1
4292,2,0.349,0,CA,0,US/Pacific,57.0,55.0,10.0,4,1
4293,4,0.048,0,CA,0,US/Pacific,52.0,63.0,10.0,4,1
4294,4,0.061,0,CA,0,US/Pacific,52.0,63.0,10.0,4,1
4295,3,0.429,0,CA,0,US/Pacific,52.0,63.0,10.0,4,1
4296,2,0.204,0,CA,0,US/Pacific,45.0,81.0,10.0,4,1
4297,2,0.161,0,CA,0,US/Pacific,56.0,57.0,10.0,4,1
4298,2,0.4320000000000001,0,CA,0,US/Pacific,57.0,62.0,10.0,4,1
4299,2,0.4589999999999999,0,CA,0,US/Pacific,56.0,60.0,10.0,4,1
4300,2,0.41,0,CA,0,US/Pacific,57.0,55.0,10.0,4,1
4301,2,0.0,0,CA,0,US/Pacific,59.0,53.0,10.0,3,1
4302,2,0.471,0,CA,0,US/Pacific,55.0,59.0,10.0,4,1
4303,2,0.368,0,CA,0,US/Pacific,57.0,51.0,10.0,3,1
4304,2,0.206,0,CA,0,US/Pacific,64.0,41.0,10.0,4,1
4305,2,0.009,0,CA,0,US/Pacific,63.0,40.0,10.0,3,1
4306,3,0.8540000000000001,0,CA,0,US/Pacific,62.0,52.0,10.0,3,1
4307,3,0.093,0,CA,0,US/Pacific,62.0,46.0,10.0,4,1
4308,2,0.317,0,CA,0,US/Pacific,61.0,42.0,10.0,4,1
4309,2,0.043,0,CA,0,US/Pacific,58.0,60.0,10.0,3,1
4310,3,0.218,0,CA,0,US/Pacific,60.0,38.0,10.0,3,1
4311,2,0.003,0,CA,0,US/Pacific,59.0,36.0,10.0,3,1
4312,2,0.001,0,CA,0,US/Pacific,63.0,52.0,10.0,3,1
4313,2,0.672,0,CA,0,US/Pacific,62.0,52.0,10.0,3,1
4314,2,0.321,0,CA,0,US/Pacific,65.0,39.0,10.0,4,1
4315,2,0.003,0,CA,0,US/Pacific,62.0,37.0,10.0,3,1
4316,2,0.385,0,CA,0,US/Pacific,64.0,49.0,10.0,3,1
4317,2,0.59,0,CA,0,US/Pacific,62.0,52.0,10.0,3,1
4318,2,0.3379999999999999,0,CA,0,US/Pacific,66.0,32.0,10.0,3,1
4319,2,0.457,0,CA,0,US/Pacific,64.0,34.0,10.0,3,1
4320,2,0.5379999999999999,1,CA,0,US/Pacific,64.0,34.0,10.0,3,1
4321,2,0.09,0,CA,0,US/Pacific,62.0,53.0,10.0,3,1
4322,2,0.322,0,CA,0,US/Pacific,72.0,16.0,10.0,4,1
4323,2,0.679,0,CA,0,US/Pacific,62.0,41.0,10.0,3,1
4324,2,0.361,0,CA,0,US/Pacific,64.0,38.0,10.0,3,1
4325,2,1.143,0,CA,0,US/Pacific,64.0,34.0,10.0,3,1
4326,2,0.73,0,CA,0,US/Pacific,59.0,60.0,10.0,4,1
4327,2,0.26,0,CA,0,US/Pacific,63.0,52.0,10.0,4,1
4328,2,0.385,0,CA,0,US/Pacific,63.0,52.0,10.0,4,1
4329,2,1.08,0,CA,0,US/Pacific,62.0,48.0,10.0,4,1
4330,2,0.481,0,CA,0,US/Pacific,64.0,42.0,10.0,3,1
4331,2,0.415,0,CA,0,US/Pacific,63.0,46.0,10.0,3,1
4332,2,0.0,0,CA,0,US/Pacific,60.0,24.0,10.0,3,1
4333,2,0.07,0,CA,0,US/Pacific,59.0,36.0,10.0,4,1
4334,3,1.134,0,CA,0,US/Pacific,64.0,42.0,10.0,3,1
4335,2,0.561,0,CA,0,US/Pacific,61.0,52.0,10.0,4,1
4336,2,0.132,0,CA,0,US/Pacific,60.0,55.0,10.0,4,1
4337,2,0.389,0,CA,0,US/Pacific,59.0,58.0,10.0,4,1
4338,2,0.176,0,CA,0,US/Pacific,61.0,46.0,10.0,4,1
4339,2,0.1639999999999999,0,CA,0,US/Pacific,63.0,45.0,10.0,3,1
4340,2,0.581,0,CA,0,US/Pacific,60.0,55.0,10.0,4,1
4341,2,0.807,0,CA,0,US/Pacific,59.0,58.0,10.0,4,1
4342,2,0.318,0,CA,0,US/Pacific,57.0,57.0,10.0,4,1
4343,2,0.057,0,CA,0,US/Pacific,58.0,62.0,10.0,4,1
4344,2,0.231,0,CA,0,US/Pacific,53.0,66.0,10.0,4,0
4345,2,0.144,0,CA,0,US/Pacific,57.0,48.0,10.0,3,0
4346,3,0.057,0,CA,0,US/Pacific,52.0,74.0,10.0,4,0
4347,2,0.0,0,CA,0,US/Pacific,49.0,74.0,10.0,4,1
4348,3,0.215,1,CA,0,US/Pacific,51.0,71.0,10.0,4,1
4349,2,0.355,0,CA,0,US/Pacific,43.0,81.0,10.0,4,1
4350,3,0.109,0,CA,0,US/Pacific,49.0,77.0,10.0,4,1
4351,2,0.019,0,CA,0,US/Pacific,46.0,73.0,10.0,4,1
4352,3,0.642,0,CA,0,US/Pacific,43.0,60.0,10.0,4,1
4353,2,0.302,0,CA,0,US/Pacific,50.0,71.0,10.0,4,1
4354,2,0.31,0,CA,0,US/Pacific,53.0,71.0,10.0,4,1
4355,3,0.266,0,CA,0,US/Pacific,49.0,74.0,10.0,4,1
4356,2,0.475,0,CA,0,US/Pacific,51.0,74.0,10.0,4,1
4357,2,0.316,0,CA,0,US/Pacific,57.0,59.0,10.0,4,1
4358,2,0.16,0,CA,0,US/Pacific,57.0,36.0,10.0,4,1
4359,2,0.148,0,CA,0,US/Pacific,58.0,51.0,10.0,4,1
4360,2,0.261,0,CA,0,US/Pacific,60.0,51.0,10.0,4,1
4361,3,0.391,0,CA,0,US/Pacific,57.0,51.0,10.0,4,1
4362,2,0.139,0,CA,0,US/Pacific,60.0,51.0,10.0,4,1
4363,2,0.312,0,CA,0,US/Pacific,61.0,54.0,10.0,4,1
4364,3,0.252,0,CA,0,US/Pacific,66.0,40.0,10.0,4,1
4365,3,0.212,0,CA,0,US/Pacific,66.0,43.0,10.0,4,1
4366,3,0.419,0,CA,0,US/Pacific,62.0,58.0,10.0,4,1
4367,3,0.301,0,CA,0,US/Pacific,66.0,40.0,10.0,4,1
4368,2,0.3979999999999999,0,CA,0,US/Pacific,65.0,37.0,10.0,4,1
4369,2,0.0,0,CA,0,US/Pacific,70.0,27.0,10.0,4,1
4370,2,0.25,0,CA,0,US/Pacific,70.0,27.0,10.0,4,1
4371,2,0.243,0,CA,0,US/Pacific,63.0,67.0,7.0,4,1
4372,2,0.289,0,CA,0,US/Pacific,66.0,40.0,10.0,4,1
4373,2,0.204,0,CA,0,US/Pacific,66.0,40.0,10.0,4,1
4374,2,0.0,0,CA,0,US/Pacific,66.0,50.0,10.0,4,1
4375,2,0.0,0,CA,0,US/Pacific,72.0,33.0,10.0,4,1
4376,2,1.096,0,CA,0,US/Pacific,74.0,23.0,10.0,4,1
4377,2,0.4479999999999999,0,CA,0,US/Pacific,68.0,43.0,10.0,4,1
4378,2,0.135,0,CA,0,US/Pacific,72.0,29.0,10.0,4,1
4379,2,0.8370000000000001,0,CA,0,US/Pacific,68.0,36.0,10.0,4,1
4380,2,0.121,0,CA,0,US/Pacific,73.0,20.0,10.0,4,1
4381,2,0.145,0,CA,0,US/Pacific,67.0,45.0,10.0,4,1
4382,2,0.37,0,CA,0,US/Pacific,66.0,17.0,10.0,4,1
4383,2,0.395,0,CA,0,US/Pacific,66.0,54.0,7.0,4,1
4384,2,0.233,0,CA,0,US/Pacific,67.0,52.0,10.0,3,1
4385,2,0.308,0,CA,0,US/Pacific,70.0,28.0,10.0,4,1
4386,2,0.3720000000000001,0,CA,0,US/Pacific,71.0,35.0,10.0,3,1
4387,2,0.77,0,CA,0,US/Pacific,68.0,40.0,10.0,3,1
4388,2,0.4529999999999999,0,CA,0,US/Pacific,68.0,40.0,10.0,3,1
4389,2,0.159,0,CA,0,US/Pacific,72.0,27.0,10.0,4,1
4390,2,0.208,0,CA,0,US/Pacific,66.0,32.0,10.0,4,1
4391,2,1.141,0,CA,0,US/Pacific,68.0,36.0,10.0,4,1
4392,2,0.0,0,CA,0,US/Pacific,67.0,42.0,10.0,4,1
4393,2,0.26,0,CA,0,US/Pacific,68.0,36.0,10.0,4,1
4394,2,0.247,0,CA,0,US/Pacific,66.0,38.0,10.0,4,1
4395,2,0.0,0,CA,0,US/Pacific,59.0,45.0,10.0,4,1
4396,2,0.353,0,CA,0,US/Pacific,65.0,42.0,10.0,4,0
4397,2,0.0069999999999999,0,CA,0,US/Pacific,59.0,67.0,10.0,4,0
4398,2,0.144,0,CA,0,US/Pacific,59.0,69.0,10.0,4,0
4399,3,0.381,0,CA,0,US/Pacific,58.0,75.0,10.0,4,0
4400,3,1.042,0,CA,0,US/Pacific,57.0,81.0,10.0,4,0
4401,4,1.052,0,CA,0,US/Pacific,66.0,40.0,10.0,4,0
4402,2,0.54,0,CA,0,US/Pacific,57.0,83.0,10.0,3,0
4403,2,0.093,0,CA,0,US/Pacific,57.0,83.0,10.0,3,0
4404,3,0.139,0,CA,0,US/Pacific,58.0,78.0,10.0,3,0
4405,2,0.16,0,CA,0,US/Pacific,54.0,83.0,10.0,4,0
4406,2,0.966,0,CA,0,US/Pacific,54.0,86.0,10.0,3,0
4407,2,0.589,0,CA,0,US/Pacific,50.0,74.0,10.0,4,0
4408,2,0.331,0,CA,0,US/Pacific,55.0,80.0,8.0,4,0
4409,2,0.254,0,CA,0,US/Pacific,49.0,74.0,10.0,4,1
4410,2,0.135,0,CA,0,US/Pacific,55.0,80.0,8.0,4,1
4411,2,0.0,0,CA,0,US/Pacific,52.0,80.0,10.0,4,1
4412,2,0.045,0,CA,0,US/Pacific,54.0,80.0,10.0,4,1
4413,2,0.461,0,CA,0,US/Pacific,50.0,83.0,10.0,4,1
4414,2,0.06,0,CA,0,US/Pacific,50.0,83.0,10.0,4,1
4415,2,0.126,0,CA,0,US/Pacific,55.0,80.0,10.0,4,1
4416,2,0.3929999999999999,0,CA,0,US/Pacific,50.0,83.0,10.0,4,1
4417,2,0.598,0,CA,0,US/Pacific,53.0,64.0,10.0,4,1
4418,2,0.429,0,CA,0,US/Pacific,57.0,74.0,10.0,4,1
4419,2,0.377,0,CA,0,US/Pacific,56.0,77.0,10.0,4,1
4420,2,1.055,0,CA,0,US/Pacific,55.0,77.0,10.0,4,1
4421,2,0.136,0,CA,0,US/Pacific,56.0,77.0,10.0,4,1
4422,2,0.539,0,CA,0,US/Pacific,57.0,74.0,10.0,3,1
4423,2,0.154,0,CA,0,US/Pacific,53.0,71.0,10.0,4,1
4424,2,0.071,0,CA,0,US/Pacific,57.0,77.0,10.0,4,1
4425,2,0.243,0,CA,0,US/Pacific,56.0,77.0,10.0,4,1
4426,2,0.032,0,CA,0,US/Pacific,58.0,72.0,7.0,3,1
4427,2,0.05,1,CA,0,US/Pacific,60.0,67.0,10.0,4,1
4428,3,0.302,0,CA,0,US/Pacific,57.0,69.0,10.0,4,1
4429,2,0.7120000000000001,0,CA,0,US/Pacific,57.0,42.0,10.0,4,1
4430,2,0.795,0,CA,0,US/Pacific,60.0,69.0,10.0,4,1
4431,2,0.412,0,CA,0,US/Pacific,59.0,51.0,10.0,4,1
4432,2,0.142,0,CA,0,US/Pacific,61.0,67.0,10.0,4,1
4433,2,0.135,0,CA,0,US/Pacific,63.0,58.0,10.0,4,1
4434,2,0.387,0,CA,0,US/Pacific,63.0,52.0,10.0,4,1
4435,3,0.7859999999999999,0,CA,0,US/Pacific,63.0,60.0,10.0,4,1
4436,2,0.266,1,CA,0,US/Pacific,59.0,60.0,10.0,4,1
4437,2,0.132,0,CA,0,US/Pacific,60.0,67.0,10.0,3,1
4438,2,0.044,0,CA,0,US/Pacific,64.0,45.0,10.0,4,1
4439,2,0.322,0,CA,0,US/Pacific,67.0,51.0,10.0,4,1
4440,2,0.516,0,CA,0,US/Pacific,68.0,37.0,10.0,4,1
4441,2,0.377,0,CA,0,US/Pacific,64.0,67.0,10.0,4,1
4442,2,0.456,0,CA,0,US/Pacific,70.0,46.0,10.0,4,1
4443,2,0.135,0,CA,0,US/Pacific,68.0,43.0,10.0,4,1
4444,2,0.41,0,CA,0,US/Pacific,66.0,46.0,10.0,4,1
4445,2,0.8740000000000001,0,CA,0,US/Pacific,66.0,22.0,10.0,4,1
4446,3,0.6609999999999999,0,CA,0,US/Pacific,64.0,42.0,10.0,4,1
4447,2,0.18,0,CA,0,US/Pacific,65.0,63.0,10.0,4,1
4448,2,0.39,0,CA,0,US/Pacific,66.0,56.0,10.0,4,1
4449,2,0.264,0,CA,0,US/Pacific,72.0,31.0,10.0,4,1
4450,2,0.209,0,CA,0,US/Pacific,71.0,49.0,10.0,4,1
4451,2,0.561,0,CA,0,US/Pacific,68.0,55.0,10.0,4,1
4452,2,0.488,0,CA,0,US/Pacific,72.0,31.0,10.0,4,1
4453,2,0.465,0,CA,0,US/Pacific,75.0,40.0,10.0,4,1
4454,2,0.149,0,CA,0,US/Pacific,69.0,54.0,10.0,4,1
4455,2,0.226,0,CA,0,US/Pacific,65.0,63.0,10.0,4,1
4456,2,0.726,0,CA,0,US/Pacific,73.0,36.0,10.0,4,1
4457,2,0.95,0,CA,0,US/Pacific,72.0,43.0,10.0,4,1
4458,2,0.542,0,CA,0,US/Pacific,65.0,63.0,7.0,4,1
4459,2,0.215,0,CA,0,US/Pacific,72.0,46.0,10.0,4,1
4460,2,0.19,0,CA,0,US/Pacific,67.0,57.0,10.0,4,1
4461,2,0.384,0,CA,0,US/Pacific,75.0,24.0,10.0,4,1
4462,2,0.986,0,CA,0,US/Pacific,67.0,57.0,10.0,4,1
4463,2,0.528,0,CA,0,US/Pacific,67.0,57.0,10.0,4,1
4464,2,0.3229999999999999,0,CA,0,US/Pacific,67.0,57.0,10.0,4,1
4465,2,0.408,0,CA,0,US/Pacific,72.0,43.0,10.0,4,1
4466,2,0.2289999999999999,0,CA,0,US/Pacific,67.0,54.0,10.0,4,1
4467,2,0.126,0,CA,0,US/Pacific,73.0,38.0,10.0,4,1
4468,2,0.447,0,CA,0,US/Pacific,68.0,52.0,10.0,4,1
4469,2,0.303,0,CA,0,US/Pacific,67.0,57.0,10.0,4,1
4470,2,0.1989999999999999,0,CA,0,US/Pacific,67.0,54.0,10.0,4,1
4471,2,0.774,0,CA,0,US/Pacific,64.0,58.0,10.0,4,1
4472,2,0.619,0,CA,0,US/Pacific,64.0,65.0,10.0,4,1
4473,2,1.115,0,CA,0,US/Pacific,68.0,52.0,10.0,4,1
4474,2,0.815,0,CA,0,US/Pacific,71.0,49.0,10.0,4,1
4475,2,0.4370000000000001,0,CA,0,US/Pacific,68.0,52.0,10.0,4,1
4476,2,0.298,0,CA,0,US/Pacific,63.0,65.0,10.0,4,1
4477,4,0.53,1,CA,0,US/Pacific,66.0,73.0,10.0,4,1
4478,2,0.212,0,CA,0,US/Pacific,64.0,58.0,10.0,4,1
4479,2,0.195,0,CA,0,US/Pacific,64.0,58.0,10.0,4,1
4480,2,0.4320000000000001,0,CA,0,US/Pacific,64.0,58.0,10.0,4,1
4481,2,0.0,0,CA,0,US/Pacific,63.0,65.0,10.0,4,1
4482,2,0.298,0,CA,0,US/Pacific,57.0,83.0,10.0,4,1
4483,2,0.326,0,CA,0,US/Pacific,60.0,78.0,10.0,4,1
4484,2,0.157,0,CA,0,US/Pacific,59.0,83.0,10.0,4,1
4485,3,0.457,0,CA,0,US/Pacific,58.0,87.0,10.0,4,0
4486,3,0.696,0,CA,0,US/Pacific,46.0,87.0,10.0,4,0
4487,4,0.2739999999999999,1,CA,0,US/Pacific,60.0,83.0,8.0,4,1
4488,3,0.519,0,CA,0,US/Pacific,64.0,63.0,5.0,2,1
4489,4,0.252,0,CA,0,US/Pacific,73.0,46.0,10.0,4,1
4490,2,0.084,0,CA,0,US/Pacific,67.0,57.0,10.0,4,1
4491,2,0.665,0,CA,0,US/Pacific,73.0,49.0,10.0,4,1
4492,2,0.22,0,CA,0,US/Pacific,67.0,66.0,9.0,4,1
4493,2,0.47,0,CA,0,US/Pacific,82.0,33.0,10.0,4,1
4494,2,0.909,0,CA,0,US/Pacific,71.0,55.0,10.0,3,1
4495,2,0.17,1,CA,0,US/Pacific,65.0,63.0,10.0,4,1
4496,2,0.321,0,CA,0,US/Pacific,64.0,64.0,10.0,4,1
4497,3,1.082,0,CA,0,US/Pacific,65.0,54.0,10.0,4,0
4498,2,0.011,0,CA,0,US/Pacific,61.0,72.0,10.0,4,0
4499,3,0.2339999999999999,0,CA,0,US/Pacific,58.0,89.0,10.0,4,0
4500,3,0.001,0,CA,0,US/Pacific,59.0,60.0,10.0,4,0
4501,3,0.407,0,CA,0,US/Pacific,59.0,83.0,10.0,4,0
4502,3,0.046,0,CA,0,US/Pacific,57.0,36.0,10.0,4,0
4503,2,0.326,0,CA,0,US/Pacific,56.0,90.0,9.0,4,0
4504,3,0.429,0,CA,0,US/Pacific,57.0,87.0,8.0,3,1
4505,3,0.046,0,CA,0,US/Pacific,59.0,32.0,10.0,4,1
4506,3,0.447,0,CA,0,US/Pacific,68.0,35.0,10.0,4,1
4507,2,0.236,0,CA,0,US/Pacific,64.0,45.0,10.0,4,1
4508,2,0.465,0,CA,0,US/Pacific,72.0,41.0,10.0,4,1
4509,3,0.373,0,CA,0,US/Pacific,70.0,35.0,10.0,4,1
4510,3,0.196,0,CA,0,US/Pacific,77.0,26.0,10.0,4,1
4511,3,0.228,0,CA,0,US/Pacific,62.0,75.0,10.0,4,1
4512,2,0.121,0,CA,0,US/Pacific,81.0,18.0,10.0,4,1
4513,2,0.093,0,CA,0,US/Pacific,71.0,49.0,10.0,4,1
